transaction_id,customer_id,order_id,receipt_invoice,transaction_method,transaction_date
927792,68659773,64110935,VOM-58635591,PayPal,15/03/2020
700428,53257419,72497686,fAe-16280547,PayPal,30/08/2023
288949,93009612,81274876,Vnv-84595028,PayPal,19/10/2022
749490,66116169,34313000,Wzk-99397649,Credit Card,07/02/2023
328470,49218756,61546724,EGx-79276525,Credit Card,28/03/2022
163726,51486991,69546043,RKV-48589372,Bank Transfer,02/08/2020
152804,35735711,94440522,FGP-53037967,Bank Transfer,26/02/2021
380472,72507230,37727218,UVv-60009363,PayPal,07/01/2020
251186,82451019,88219887,rwQ-21040475,Bank Transfer,17/07/2020
755886,84872555,20527193,IqV-23173513,Credit Card,14/02/2023
163365,86419723,20618287,ont-66876744,Bank Transfer,10/05/2023
417406,78295639,80755414,NAA-81321809,Bank Transfer,31/12/2023
454740,86515174,38388096,ARV-07148640,Credit Card,26/03/2022
557632,66272696,11494282,gYU-92613812,Credit Card,07/03/2022
321458,53867628,72497686,Wcp-50757892,Bank Transfer,13/09/2020
883557,62392886,38399894,uMc-99422186,Credit Card,08/03/2023
660269,87696655,80435684,wiz-54356428,Bank Transfer,17/09/2022
965018,69134707,95411335,FqH-73940149,PayPal,04/06/2021
157837,36117220,62100520,JRY-64085466,Bank Transfer,13/05/2020
619765,32225244,15014830,vwp-33874847,Bank Transfer,04/06/2020
335127,53017461,32332949,BVf-27993649,PayPal,12/02/2022
166129,85550960,71755589,uPP-66488658,Credit Card,15/12/2023
631541,59351092,25644207,rjJ-02538765,PayPal,16/10/2020
484854,38776041,82707743,eHI-85104331,Credit Card,22/10/2022
843653,68137259,62744141,VrA-92266727,Credit Card,13/12/2020
669975,12586315,01727110,neD-65604655,Bank Transfer,31/07/2023
710977,33085689,78334252,bjd-86175529,Bank Transfer,30/12/2022
324288,52869480,07311941,Lof-30795534,Credit Card,24/09/2023
402974,33573765,77532232,QPc-22470259,Bank Transfer,02/02/2023
607211,62149595,29343642,eoH-43374190,Credit Card,22/03/2022
692217,85079190,47384154,Rfx-55721586,PayPal,26/10/2023
159391,69858144,93828163,LZW-31653403,PayPal,31/01/2022
956635,99930355,94739747,FtK-74263366,Bank Transfer,25/08/2020
289173,71513388,01546266,kOY-86033758,PayPal,13/05/2020
889676,79902422,55347329,yEH-45739792,Credit Card,06/12/2023
938595,70693575,69777987,WYU-51852739,Credit Card,30/04/2021
589626,39021370,06955408,zZw-94729382,Bank Transfer,21/06/2020
736846,34021635,05264250,nYd-13917887,PayPal,27/10/2023
298310,85165405,80239790,lvv-58203022,PayPal,18/12/2022
781426,00537942,01546266,pVv-61533208,Credit Card,02/06/2020
798126,13331126,06463299,Haz-33323850,Credit Card,17/09/2022
359827,37205061,28928855,FWn-19110832,Bank Transfer,02/10/2020
581781,11190238,11646435,HJU-03898815,Bank Transfer,05/04/2021
500751,08281230,81521894,qTL-97201938,Bank Transfer,21/04/2023
798286,04181650,53008391,fOT-91501277,Credit Card,01/10/2022
537069,00117811,43605201,tQq-63615441,Bank Transfer,10/11/2021
931093,23984961,45040302,dZT-41936731,Bank Transfer,11/08/2023
380887,15566859,23480130,TsR-10382503,PayPal,05/10/2021
626975,55797660,96437868,hcV-52924245,Bank Transfer,29/06/2021
960221,72743594,90563002,bUw-53457891,Credit Card,14/05/2020
806794,68402557,70823809,Udk-14850280,Bank Transfer,27/01/2023
956285,57012192,93334209,WkE-54951907,Bank Transfer,07/07/2023
285793,10000539,42357352,dEJ-52264228,Credit Card,21/05/2021
685880,63796615,45371504,xFj-61401849,PayPal,26/12/2022
806146,18143073,74090856,dRM-41759412,Credit Card,14/09/2021
754472,84927710,59304408,kvA-80946307,PayPal,15/12/2020
932205,86876532,08288765,lHS-18660523,Bank Transfer,22/10/2020
356765,19628024,34736877,FUK-74632277,Bank Transfer,01/04/2020
581047,36008513,64508392,eIN-92433685,Credit Card,15/09/2020
512339,18371801,98940784,KPL-92304375,Credit Card,21/11/2020
807707,08530976,21701772,VBq-96882588,PayPal,01/04/2022
990696,13049288,47534798,VIA-96086570,PayPal,08/12/2020
238541,36265802,51025663,nxd-58441215,Bank Transfer,31/08/2023
485452,84815671,07153497,pxG-03000661,Credit Card,02/03/2020
657324,37233056,94440522,ecG-44428646,Bank Transfer,24/06/2021
925818,24778701,21298124,ZTR-01891410,PayPal,18/04/2021
177474,70250568,90562552,ZKe-91444331,Bank Transfer,03/02/2020
198379,97968734,20807540,TyD-66931312,Credit Card,26/11/2021
606359,48311142,64733198,loV-37964352,PayPal,11/04/2022
774436,43955842,92158377,lic-38971057,Credit Card,19/11/2022
540002,75925406,07217206,MSb-73139185,Credit Card,23/05/2022
718176,30966826,07219219,DIP-91265029,PayPal,02/09/2021
406369,84318330,82130711,IMA-04671680,PayPal,22/03/2022
733449,94040136,61165821,HtJ-16262430,Bank Transfer,06/03/2021
169089,76568107,55137493,lWq-25736832,Credit Card,03/06/2021
413803,54568142,74596123,eql-44612698,Bank Transfer,16/10/2022
458676,58827195,59820932,eyj-25545849,PayPal,17/10/2023
755636,45720088,02318251,Fch-92629577,PayPal,30/01/2020
225416,97444751,65159020,vyU-18113750,Bank Transfer,15/12/2020
551952,35636075,13480726,HQU-12867133,Bank Transfer,30/07/2023
134769,83552798,46861283,Jvt-21502880,Bank Transfer,30/05/2020
119715,25422394,35985868,hmo-64429143,Credit Card,30/06/2020
128923,77239951,68886014,iDg-31928002,Credit Card,29/01/2022
248782,39237248,81698546,DDM-21039871,Credit Card,12/01/2022
951169,63297263,22822245,ltH-23758257,Bank Transfer,01/11/2020
975868,37557899,13480726,QZN-14866132,Credit Card,18/07/2021
151095,72938420,42550292,lcK-14753847,Bank Transfer,10/10/2023
673216,82680486,28960174,Wdg-21326966,Bank Transfer,19/01/2021
492093,24208385,42986220,ABP-68559239,Credit Card,16/09/2023
273463,64720494,98510546,SsY-90908696,PayPal,07/02/2021
353978,19967108,13010968,qEt-15782453,Credit Card,24/04/2023
819480,07645154,73939553,zZo-44155884,Credit Card,19/11/2022
133669,93333492,11702817,pVQ-90938827,Credit Card,02/10/2022
710088,98655974,00481988,BVW-90423517,Bank Transfer,04/09/2021
194854,34214879,79294424,yrv-21649626,PayPal,24/02/2023
790216,71656217,77107235,qLl-37901445,Bank Transfer,27/06/2023
548337,64035771,34189658,TRx-19411984,Bank Transfer,24/09/2021
443779,48562721,54844377,aUu-82856958,PayPal,13/12/2021
852128,62215200,72973581,Ivk-42879661,PayPal,02/03/2023
436744,74082342,68314614,EhC-93290536,PayPal,20/12/2023
967992,81747051,77672091,ljQ-58987591,Bank Transfer,24/03/2021
874098,53532489,16191643,KIC-57982778,PayPal,22/02/2020
464152,42202993,79204309,cIk-51495504,PayPal,02/04/2021
796166,20221198,46273789,BYh-36070710,Bank Transfer,16/09/2020
650487,88002834,96437868,Ysp-84570869,PayPal,13/03/2023
586451,09265544,27852421,fHK-51819711,Credit Card,18/07/2020
172598,47484778,28348678,FIG-70769128,PayPal,23/09/2023
715226,16553132,74090856,lmJ-54120774,PayPal,04/05/2023
165042,43526863,00053828,XSV-82272102,Credit Card,06/01/2020
361444,06030194,30288248,hCV-85037700,PayPal,30/01/2021
167834,82716648,99205163,sjy-84993409,Credit Card,12/06/2020
101247,66042856,51253482,LDq-50060271,Credit Card,16/05/2021
179190,12706316,24984944,gkg-21911533,Bank Transfer,09/06/2022
746791,45357408,98093447,lTk-85394854,PayPal,13/05/2021
130584,89232368,32063264,fSB-41280237,PayPal,05/02/2021
861781,59536468,94619520,UyA-05321595,Credit Card,01/04/2020
281025,87258745,42896217,Gah-46623965,Bank Transfer,13/02/2022
988334,66017983,68114479,bYG-08548114,Credit Card,25/10/2022
159328,63003637,23480130,bYo-15212453,Credit Card,25/03/2021
324566,42098095,42987318,jiN-47488194,Credit Card,13/02/2023
328490,94350538,39357137,KbL-98492481,Credit Card,17/06/2021
603876,79969386,58394731,OnC-57496469,Bank Transfer,18/09/2021
688982,65422944,27852421,NiF-84590590,PayPal,25/06/2022
854825,12485163,68832251,cHQ-88127617,Bank Transfer,04/04/2022
708354,28478921,02001446,bAO-32442786,Bank Transfer,27/01/2022
423313,11310620,26707840,yYQ-78811354,Credit Card,08/05/2022
842517,95146234,65524117,AmZ-71791868,Credit Card,30/12/2020
152576,07770806,43739591,fHt-84704547,Bank Transfer,13/12/2023
688973,90030704,42433016,nIP-99537540,PayPal,05/07/2021
718725,17904151,90519376,HdO-15176405,PayPal,08/10/2023
471047,00517614,02937028,gVG-07239410,Bank Transfer,03/10/2023
457139,31767053,46791924,TcG-78672745,PayPal,14/01/2022
451350,81943439,37582027,igp-49232964,PayPal,07/03/2022
228870,58699059,96538737,iDU-83180283,PayPal,19/01/2021
181247,65633818,50089342,eEk-13434934,Credit Card,12/04/2020
729980,75906731,79415371,Psk-99845008,Credit Card,28/03/2020
839725,29809597,34189658,KuZ-99435923,Credit Card,06/05/2020
336804,67816560,51025663,nmQ-29737688,Bank Transfer,20/02/2022
664521,73825557,33356616,FjK-82485197,Credit Card,22/09/2023
