product_id,product_name,price,category,brand,stock_quantity,release_date
936,Mrs,670.93,home goods,Katz,5644,8/1/2014
937,Ms,459.93,toys,Oyondu,9391,12/24/2016
938,Ms,137.16,beauty,Kanoodle,5985,12/29/2014
939,Mr,792.51,home goods,Zoombox,8620,4/13/2019
940,Mrs,621.32,clothing,Livetube,2143,4/30/2010
941,Mr,834.3,clothing,Kaymbo,1691,3/29/2011
942,Mrs,189.32,toys,DabZ,2125,2/9/2010
943,Rev,942.51,electronics,Rhyloo,6200,11/26/2014
944,Honorable,159.17,toys,Yakitri,5417,10/18/2011
945,Ms,166.92,clothing,Janyx,8106,9/3/2011
946,Mr,349.06,beauty,Meemm,6023,12/22/2010
947,Honorable,399.67,clothing,Tagpad,4567,1/12/2013
948,Honorable,593.11,beauty,Aimbo,841,9/28/2010
949,Ms,601.17,clothing,Trilith,6077,2/3/2019
950,Honorable,365.44,beauty,Wordify,2557,12/20/2017
951,Honorable,44.22,clothing,Quire,763,2/15/2012
952,Mrs,14.67,clothing,Oozz,1333,2/6/2011
953,Mrs,196.78,electronics,Vidoo,1471,4/22/2014
954,Mrs,996.97,home goods,Topicshots,8177,10/26/2022
955,Ms,67.42,clothing,Katz,1647,9/9/2015
956,Mrs,130.0,toys,Fadeo,3257,4/6/2017
957,Ms,86.77,toys,Voonder,9096,12/5/2017
958,Mrs,352.2,toys,Kamba,9472,10/1/2014
959,Dr,105.12,electronics,Jabbertype,2963,3/3/2011
960,Rev,637.19,clothing,Avamba,3425,11/27/2013
961,Honorable,30.18,beauty,Twitterlist,7513,2/27/2020
962,Ms,145.61,electronics,Omba,2159,5/28/2011
963,Mrs,414.19,beauty,Oba,9388,7/12/2013
964,Honorable,874.41,electronics,Eidel,2632,2/2/2017
965,Honorable,383.24,toys,Trupe,5832,6/27/2022
966,Rev,787.03,home goods,Youspan,4088,11/8/2018
967,Rev,401.33,electronics,Zoombeat,1722,3/19/2017
968,Ms,487.06,toys,Yacero,6361,7/1/2018
969,Honorable,513.4,beauty,Thoughtsphere,3089,8/27/2022
970,Mrs,645.22,beauty,Skiptube,4537,3/29/2021
971,Dr,655.4,home goods,Flashdog,7578,6/5/2021
972,Ms,746.98,beauty,Photojam,462,3/24/2018
973,Ms,148.29,clothing,Gabspot,5599,10/19/2011
974,Rev,832.88,home goods,Abatz,3941,7/23/2022
975,Dr,401.85,beauty,Aimbo,6251,5/3/2021
976,Honorable,967.08,electronics,Yotz,4360,12/5/2010
977,Rev,296.17,home goods,Trupe,813,9/4/2013
978,Rev,488.01,toys,Voonte,9304,9/4/2013
979,Ms,767.68,home goods,Zoomcast,1369,1/1/2011
980,Ms,814.12,electronics,Meevee,4051,12/24/2016
981,Rev,9.66,beauty,Dynazzy,7914,4/11/2016
982,Rev,674.11,home goods,Quaxo,6024,4/9/2012
983,Rev,761.52,beauty,Topicshots,887,6/5/2019
984,Honorable,451.37,home goods,Voonix,9842,10/26/2019
985,Mr,969.32,electronics,Divape,4909,11/25/2015
986,Honorable,173.79,beauty,Mynte,8245,2/8/2017
987,Ms,625.29,electronics,Miboo,9342,11/5/2018
988,Mrs,214.85,electronics,Shufflester,2159,8/1/2018
989,Mr,449.57,home goods,Oba,5376,8/30/2013
990,Rev,23.99,toys,Dabjam,5958,11/28/2017
991,Rev,271.42,toys,Realblab,3502,7/18/2021
992,Honorable,87.51,toys,Oyoyo,9730,10/21/2018
993,Dr,944.78,home goods,Jaxbean,1259,8/18/2010
994,Dr,299.73,clothing,Kwilith,5534,11/26/2021
995,Rev,257.08,toys,Dynabox,9692,7/20/2010
996,Rev,11.8,electronics,Ntag,3731,4/25/2016
997,Mr,288.07,home goods,Quimm,3310,1/21/2013
998,Dr,347.64,toys,Oozz,6260,4/18/2021
999,Dr,752.02,electronics,Ntags,8051,11/30/2020
1000,Mr,334.64,toys,Tagopia,2201,8/2/2010
