product_id,category_id,supplier_id,product_name,product_sku,product_description,price,product_quantity
03146316,00000006,723293,Action Figure WH7,FHF-17492020,action figure wh7 for toys & games.,37.72,60
18685265,00000003,896454,Luxury Sheets Set pNN,JXL-92849261,luxury sheets set pnn for home & kitchen.,488.37,25
10609692,00000003,258976,Luxury Sheets Set Sro,LCL-93786949,luxury sheets set sro for home & kitchen.,115.04,45
95327753,00000003,067250,Luxury Sheets Set crt,VHK-81410788,luxury sheets set crt for home & kitchen.,707.75,85
84300162,00000003,250847,Luxury Sheets Set Dfu,MKO-03404250,luxury sheets set dfu for home & kitchen.,576.53,17
38241928,00000004,689223,Leather Wallet bvi,SXT-80460248,leather wallet bvi for fashion.,40.86,21
04509355,00000003,813479,Luxury Sheets Set HUS,DAW-38559210,luxury sheets set hus for home & kitchen.,472.87,5
62487448,00000002,515243,Smartphone X12 0yZ,BLC-54047815,smartphone x12 0yz for electronics.,410.15,90
48827072,00000007,943817,Yoga Mat pNe,YLO-94028506,yoga mat pne for sports & outdoors.,36.17,5
66703700,00000006,147486,Action Figure OCv,CRK-69934360,action figure ocv for toys & games.,47.69,55
09350626,00000005,705503,Hydrating Face Cream riD,HFO-68027277,hydrating face cream rid for beauty & personal care.,59.39,86
00237287,00000004,980618,Leather Wallet 7vN,LIT-11491242,leather wallet 7vn for fashion.,74.25,3
64923840,00000006,033313,Action Figure jbe,CJJ-90444884,action figure jbe for toys & games.,27.22,57
01501247,00000001,337220,Cooking 101 mq6,YML-90024485,cooking 101 mq6 for books.,43.12,22
27555696,00000002,848597,Laptop Pro 15 RbF,AUD-06461364,laptop pro 15 rbf for electronics.,502.13,81
98831931,00000003,312380,Luxury Sheets Set tvz,GRQ-68374033,luxury sheets set tvz for home & kitchen.,239.24,16
87951673,00000007,223574,Yoga Mat WZQ,GAV-30095384,yoga mat wzq for sports & outdoors.,91.72,6
13142164,00000002,776442,Smartphone X12 qbk,FTX-23499947,smartphone x12 qbk for electronics.,189.17,99
34416685,00000004,343346,Leather Wallet 74V,UGR-93687805,leather wallet 74v for fashion.,27.05,26
57829122,00000004,596501,Summer Dress 6Pt,NCN-78266343,summer dress 6pt for fashion.,14.65,50
93679244,00000005,158935,Hydrating Face Cream qjU,YNT-58238030,hydrating face cream qju for beauty & personal care.,11.91,34
66850668,00000005,810116,Hydrating Face Cream 1Rr,MMU-98272162,hydrating face cream 1rr for beauty & personal care.,22.17,39
47396920,00000008,771905,Whole Grain Bread jsD,FFP-05729060,whole grain bread jsd for groceries.,25.19,15
58625962,00000002,197698,Smartphone X12 BQm,LRP-15155367,smartphone x12 bqm for electronics.,94.2,62
10435784,00000007,846752,Yoga Mat gRu,OCV-34348656,yoga mat gru for sports & outdoors.,15.38,13
03332061,00000003,906565,Luxury Sheets Set P2B,HIN-44855763,luxury sheets set p2b for home & kitchen.,838.92,39
41669126,00000001,478210,Cooking 101 W2c,CDG-00420466,cooking 101 w2c for books.,35.51,98
39553386,00000002,313555,Laptop Pro 15 2L1,FJU-71839792,laptop pro 15 2l1 for electronics.,631.56,46
27351690,00000007,805700,Camping Tent c8M,MVY-92385104,camping tent c8m for sports & outdoors.,97.08,1
67087812,00000006,301176,Action Figure ca3,PVF-11149156,action figure ca3 for toys & games.,23.85,27
47565896,00000001,157891,Cooking 101 NoK,VYU-83718614,cooking 101 nok for books.,22.14,92
01683922,00000001,667221,The Great Adventure zOk,XWG-30339516,the great adventure zok for books.,45.12,33
51291369,00000001,811280,The Great Adventure BWp,ZVW-48886561,the great adventure bwp for books.,37.92,59
68353397,00000004,547837,Leather Wallet Mgu,YLI-67942049,leather wallet mgu for fashion.,91.13,87
63365775,00000005,036344,Hydrating Face Cream sch,GQL-15743858,hydrating face cream sch for beauty & personal care.,28.83,14
92617868,00000005,600721,Eau de Toilette 35V,QUR-67278338,eau de toilette 35v for beauty & personal care.,76.64,38
50692526,00000006,169206,Puzzle 500 Pieces bvC,VJW-22548152,puzzle 500 pieces bvc for toys & games.,47.29,75
23012802,00000006,753139,Action Figure 0Gf,XOY-94510264,action figure 0gf for toys & games.,34.27,91
76317736,00000001,864439,The Great Adventure 5cs,RBH-84299516,the great adventure 5cs for books.,42.41,39
04958170,00000001,669488,The Great Adventure Lfr,NBQ-99949151,the great adventure lfr for books.,41.41,22
98999077,00000005,937859,Hydrating Face Cream uZJ,BBN-62655548,hydrating face cream uzj for beauty & personal care.,94.3,68
08228805,00000001,357777,The Great Adventure lci,WTB-20559426,the great adventure lci for books.,5.53,62
67105521,00000007,497818,Yoga Mat EIy,FIC-89978511,yoga mat eiy for sports & outdoors.,22.07,71
25230208,00000003,139000,Luxury Sheets Set vqX,BBY-06421504,luxury sheets set vqx for home & kitchen.,897.03,38
71068318,00000008,761805,Organic Honey c12,NRM-32584322,organic honey c12 for groceries.,29.04,93
10528526,00000006,193106,Action Figure i57,YJF-43548678,action figure i57 for toys & games.,46.4,70
02117144,00000008,238987,Whole Grain Bread sTA,JXW-28263917,whole grain bread sta for groceries.,45.17,50
75951069,00000006,826573,Action Figure OUm,PUA-18492093,action figure oum for toys & games.,19.5,61
53972096,00000004,064145,Leather Wallet ROT,WGO-96912967,leather wallet rot for fashion.,41.68,5
68865374,00000002,364468,Smartphone X12 zZb,ORA-09155671,smartphone x12 zzb for electronics.,457.53,85
71623970,00000005,003717,Hydrating Face Cream exd,HIQ-93895920,hydrating face cream exd for beauty & personal care.,70.26,75
27175713,00000008,221362,Organic Honey G7v,OEH-04601585,organic honey g7v for groceries.,6.61,94
11432423,00000005,480804,Eau de Toilette q70,LDW-28380084,eau de toilette q70 for beauty & personal care.,66.74,94
00231033,00000003,136101,Luxury Sheets Set DwX,QIK-54015545,luxury sheets set dwx for home & kitchen.,755.63,61
38665858,00000006,306765,Action Figure FmB,KDN-39349865,action figure fmb for toys & games.,34.57,65
40062848,00000004,346030,Leather Wallet 2P0,YGF-42701977,leather wallet 2p0 for fashion.,35.97,19
01415492,00000003,965547,Premium Blender MUV,ZLK-84673365,premium blender muv for home & kitchen.,675.76,48
47863586,00000006,365102,Puzzle 500 Pieces wfN,LNU-97258286,puzzle 500 pieces wfn for toys & games.,29.42,62
94397773,00000002,251754,Laptop Pro 15 2Ix,OWE-05084163,laptop pro 15 2ix for electronics.,327.1,9
48260114,00000001,605405,The Great Adventure 4Er,HFE-35700509,the great adventure 4er for books.,29.13,2
72336480,00000002,216099,Smartphone X12 y1D,ONH-90709676,smartphone x12 y1d for electronics.,502.79,44
22895462,00000002,944447,Laptop Pro 15 Abm,JNK-13124573,laptop pro 15 abm for electronics.,548.1,18
07337469,00000007,596641,Yoga Mat gFm,BDD-41563414,yoga mat gfm for sports & outdoors.,51.67,96
65047186,00000001,775539,The Great Adventure iRv,IJI-04250953,the great adventure irv for books.,21.77,80
16875489,00000008,556403,Organic Honey RD8,RTP-55799023,organic honey rd8 for groceries.,8.82,78
15310905,00000003,500881,Luxury Sheets Set I9o,SBK-24229098,luxury sheets set i9o for home & kitchen.,899.26,29
08658845,00000007,494860,Camping Tent dfo,SCC-41191455,camping tent dfo for sports & outdoors.,77.43,19
41221192,00000002,214858,Laptop Pro 15 jfL,XAG-04192488,laptop pro 15 jfl for electronics.,521.79,79
48130961,00000007,290439,Camping Tent Ecw,XVY-74262793,camping tent ecw for sports & outdoors.,10.17,61
52665672,00000002,366328,Smartphone X12 jOs,ZKI-77708443,smartphone x12 jos for electronics.,235.89,74
35915076,00000004,143576,Leather Wallet jND,MYF-23103474,leather wallet jnd for fashion.,68.89,47
05568412,00000006,965788,Action Figure Rvc,YCG-08460423,action figure rvc for toys & games.,8.92,74
98525042,00000004,057328,Leather Wallet jPc,YTE-34220617,leather wallet jpc for fashion.,43.66,56
61977218,00000001,956267,The Great Adventure etR,XOK-04925567,the great adventure etr for books.,18.72,42
97798756,00000001,167349,Cooking 101 QLi,KFV-17130812,cooking 101 qli for books.,10.81,82
15083726,00000008,928279,Whole Grain Bread xcA,IED-04322667,whole grain bread xca for groceries.,41.14,35
46511747,00000004,742354,Leather Wallet HoP,SLY-79554571,leather wallet hop for fashion.,74.09,56
92789960,00000001,509933,The Great Adventure QVH,ZTK-51053582,the great adventure qvh for books.,42.61,95
67368568,00000006,695371,Puzzle 500 Pieces Mc2,GCD-90385923,puzzle 500 pieces mc2 for toys & games.,22.72,10
47724276,00000003,873773,Luxury Sheets Set 7Ih,WRQ-09528155,luxury sheets set 7ih for home & kitchen.,609.19,87
90286278,00000006,636128,Action Figure Atj,FTQ-60348319,action figure atj for toys & games.,43.87,24
22386530,00000002,278143,Smartphone X12 9K4,JCJ-76000271,smartphone x12 9k4 for electronics.,870.7,84
51661103,00000001,222708,Cooking 101 BhO,QMQ-81924354,cooking 101 bho for books.,32.75,9
37581984,00000006,242637,Action Figure qGb,ZCI-25168309,action figure qgb for toys & games.,34.11,96
82676134,00000007,053508,Camping Tent HBr,MWZ-34151286,camping tent hbr for sports & outdoors.,62.93,3
17169565,00000003,079378,Luxury Sheets Set BDy,USQ-23324881,luxury sheets set bdy for home & kitchen.,688.45,48
61123364,00000001,164694,Cooking 101 QLx,VBZ-44712172,cooking 101 qlx for books.,7.25,73
41222412,00000006,924103,Action Figure 7qY,WRW-36411653,action figure 7qy for toys & games.,9.07,43
58704842,00000007,358433,Yoga Mat BB5,LWR-97529768,yoga mat bb5 for sports & outdoors.,85.88,47
98974707,00000003,472601,Premium Blender ECs,GBO-80778883,premium blender ecs for home & kitchen.,350.55,23
32067269,00000008,298307,Organic Honey QUl,IZD-90030378,organic honey qul for groceries.,33.84,17
98496356,00000007,863909,Yoga Mat lX9,AGE-97061841,yoga mat lx9 for sports & outdoors.,45.18,46
27643882,00000006,365151,Action Figure ftY,IJU-15989191,action figure fty for toys & games.,16.16,41
97046320,00000004,686925,Leather Wallet o5P,FLS-26761437,leather wallet o5p for fashion.,24.66,20
96594043,00000003,521896,Premium Blender vaK,VBW-42341338,premium blender vak for home & kitchen.,580.44,64
21440878,00000008,616224,Whole Grain Bread GGh,OWT-99681987,whole grain bread ggh for groceries.,36.64,55
14609120,00000006,040768,Action Figure SIg,HZT-47961439,action figure sig for toys & games.,5.5,0
28222302,00000003,978587,Luxury Sheets Set DQj,PVN-94416270,luxury sheets set dqj for home & kitchen.,507.8,37
10915900,00000004,498126,Leather Wallet tHa,YZJ-35015723,leather wallet tha for fashion.,13.81,62
31860052,00000007,060248,Camping Tent PKS,JYE-98816336,camping tent pks for sports & outdoors.,77.76,84
60283092,00000008,040995,Organic Honey IwS,GNX-03318477,organic honey iws for groceries.,47.49,31
36897229,00000004,555573,Leather Wallet mEx,RKS-43655868,leather wallet mex for fashion.,84,1
90332393,00000002,709452,Smartphone X12 Hv5,URT-14447147,smartphone x12 hv5 for electronics.,646.68,47
12628369,00000001,048403,Cooking 101 FBf,ZFG-65647633,cooking 101 fbf for books.,20.5,81
02304765,00000007,668099,Yoga Mat hH2,HXO-88471969,yoga mat hh2 for sports & outdoors.,61.63,44
88147745,00000004,376893,Leather Wallet xnY,RRE-06494514,leather wallet xny for fashion.,96.17,6
12936661,00000007,211386,Yoga Mat PPD,BVI-14876711,yoga mat ppd for sports & outdoors.,36.17,28
51902715,00000002,511462,Smartphone X12 4np,GRC-89773621,smartphone x12 4np for electronics.,444.21,42
13879085,00000003,711185,Luxury Sheets Set YTL,RWE-16060046,luxury sheets set ytl for home & kitchen.,985.6,30
06527129,00000004,228878,Summer Dress OC3,FEF-42483365,summer dress oc3 for fashion.,84.83,86
25641215,00000008,712046,Whole Grain Bread Eqi,BEX-98093771,whole grain bread eqi for groceries.,5.44,59
80518692,00000007,190021,Yoga Mat YoO,PJZ-52912660,yoga mat yoo for sports & outdoors.,91.21,73
43652089,00000005,864001,Hydrating Face Cream s0o,PUN-35080151,hydrating face cream s0o for beauty & personal care.,63.69,11
33138855,00000006,325008,Puzzle 500 Pieces 3Xt,HPX-59946717,puzzle 500 pieces 3xt for toys & games.,18.69,5
94057287,00000001,237476,The Great Adventure yyU,HXN-60131781,the great adventure yyu for books.,15.5,57
17652251,00000004,262888,Summer Dress xWP,TTK-09456026,summer dress xwp for fashion.,76.05,5
12229676,00000001,967474,Cooking 101 lP6,DCS-15698330,cooking 101 lp6 for books.,49.71,97
52164059,00000003,599708,Premium Blender efK,QEJ-85405850,premium blender efk for home & kitchen.,238.19,80
46295787,00000006,500100,Action Figure Vy6,WMI-06085556,action figure vy6 for toys & games.,14.18,7
63867931,00000002,677475,Laptop Pro 15 5OW,MKK-53660793,laptop pro 15 5ow for electronics.,169.68,75
85209547,00000008,811361,Organic Honey yeN,MRW-70867016,organic honey yen for groceries.,33.5,18
16457292,00000005,431522,Hydrating Face Cream eDp,NNS-95521550,hydrating face cream edp for beauty & personal care.,46.31,61
18703140,00000003,503058,Premium Blender vXj,MRW-21647547,premium blender vxj for home & kitchen.,193.69,29
86745149,00000007,138421,Yoga Mat HAb,GFF-78124806,yoga mat hab for sports & outdoors.,57.1,8
37992704,00000001,169387,Cooking 101 qR5,DBY-13104039,cooking 101 qr5 for books.,22.39,42
46260057,00000008,757312,Whole Grain Bread kv9,ZSX-28286591,whole grain bread kv9 for groceries.,40.08,64
75680601,00000006,418887,Puzzle 500 Pieces qW9,WGU-03633818,puzzle 500 pieces qw9 for toys & games.,35.11,87
52267817,00000004,734052,Leather Wallet 6VM,WVY-75582406,leather wallet 6vm for fashion.,63.29,99
08836565,00000006,019671,Puzzle 500 Pieces Db6,YRB-40208730,puzzle 500 pieces db6 for toys & games.,48.24,60
69943984,00000005,331409,Hydrating Face Cream xOY,GTE-10216220,hydrating face cream xoy for beauty & personal care.,60.49,28
45137544,00000002,498636,Smartphone X12 mVB,CIM-64926478,smartphone x12 mvb for electronics.,163.11,68
06424744,00000001,902898,Cooking 101 6lW,QMA-57851506,cooking 101 6lw for books.,8.4,27
35031405,00000006,833227,Puzzle 500 Pieces yBT,GUK-74364945,puzzle 500 pieces ybt for toys & games.,42.64,7
66090135,00000001,973844,Cooking 101 LRv,FNK-46758770,cooking 101 lrv for books.,12.67,47
87862692,00000004,602280,Summer Dress bVn,DPP-40587372,summer dress bvn for fashion.,81.47,9
06380345,00000002,739196,Smartphone X12 pFM,NCM-22740164,smartphone x12 pfm for electronics.,647.41,55
08491091,00000005,139246,Eau de Toilette BxX,MGZ-63355704,eau de toilette bxx for beauty & personal care.,92.39,54
21919926,00000004,259478,Leather Wallet 8A4,ODF-95607395,leather wallet 8a4 for fashion.,55.97,39
12659267,00000002,247278,Laptop Pro 15 NBe,IGL-78643728,laptop pro 15 nbe for electronics.,559.65,52
95743332,00000008,553138,Whole Grain Bread oLK,JLP-01117371,whole grain bread olk for groceries.,34.54,62
46591099,00000003,297154,Premium Blender 5cg,FCW-73703337,premium blender 5cg for home & kitchen.,162.07,93
68207254,00000001,283794,The Great Adventure F9b,XQV-56156102,the great adventure f9b for books.,21.17,47
47888852,00000007,987045,Yoga Mat czS,EKU-77206172,yoga mat czs for sports & outdoors.,60.99,17
64624160,00000001,494264,The Great Adventure 46D,LXI-92442055,the great adventure 46d for books.,34.52,27
97528382,00000002,440471,Smartphone X12 NO5,XCE-66109873,smartphone x12 no5 for electronics.,510.82,29
17647971,00000007,427035,Yoga Mat Erw,SHU-07534299,yoga mat erw for sports & outdoors.,96.14,38
09720455,00000003,952859,Premium Blender K86,NDH-96332989,premium blender k86 for home & kitchen.,676.56,90
17513516,00000004,229154,Leather Wallet xMR,CZE-03089146,leather wallet xmr for fashion.,71.96,98
96318242,00000006,017857,Action Figure oZs,AMU-60792211,action figure ozs for toys & games.,10.08,56
69538101,00000002,731868,Laptop Pro 15 pRj,CUC-06176150,laptop pro 15 prj for electronics.,319.38,49
88123141,00000007,078882,Yoga Mat LHz,XXQ-64720921,yoga mat lhz for sports & outdoors.,68.45,72
46962720,00000004,002012,Leather Wallet TxS,CFX-60136261,leather wallet txs for fashion.,85.63,91
81634392,00000002,124897,Laptop Pro 15 qR5,OJU-75340068,laptop pro 15 qr5 for electronics.,618.02,12
94139472,00000002,883058,Laptop Pro 15 GM4,NYI-84867277,laptop pro 15 gm4 for electronics.,343.47,95
91258008,00000007,273594,Camping Tent xiJ,QVN-10751284,camping tent xij for sports & outdoors.,59.94,84
16221641,00000007,267952,Camping Tent 0cf,WEQ-72303247,camping tent 0cf for sports & outdoors.,47.99,15
73600044,00000007,525376,Yoga Mat eCO,DYP-05838434,yoga mat eco for sports & outdoors.,92.34,4
45308851,00000007,537544,Yoga Mat viv,TDF-59026500,yoga mat viv for sports & outdoors.,79.57,75
43240521,00000005,283085,Eau de Toilette GsN,EJS-89252309,eau de toilette gsn for beauty & personal care.,82.98,72
71822407,00000004,861035,Leather Wallet khd,FUE-88704334,leather wallet khd for fashion.,87.68,81
56629660,00000004,268033,Summer Dress v5V,FKL-24100364,summer dress v5v for fashion.,21.39,41
77328083,00000005,491731,Eau de Toilette KCq,IJJ-01718218,eau de toilette kcq for beauty & personal care.,79.72,69
41035049,00000006,636815,Puzzle 500 Pieces U7t,JFZ-34574238,puzzle 500 pieces u7t for toys & games.,22.96,1
42860840,00000008,229382,Organic Honey 4Vl,RRB-91479533,organic honey 4vl for groceries.,17.29,49
21097867,00000003,339758,Premium Blender oPp,QFT-00864118,premium blender opp for home & kitchen.,901.34,8
89201396,00000006,203248,Puzzle 500 Pieces vhF,NLJ-51874755,puzzle 500 pieces vhf for toys & games.,38.92,93
96392838,00000007,152968,Camping Tent apg,WZM-20649571,camping tent apg for sports & outdoors.,64.14,77
57244801,00000001,900015,The Great Adventure nyk,OYU-08435763,the great adventure nyk for books.,5.44,40
05348459,00000007,137009,Yoga Mat faF,FWW-77647361,yoga mat faf for sports & outdoors.,97.23,71
62029885,00000004,318357,Leather Wallet Z4Q,CLO-06047069,leather wallet z4q for fashion.,38.51,10
79870363,00000008,477422,Organic Honey 2h4,TCH-06181259,organic honey 2h4 for groceries.,30.81,45
19321195,00000005,265618,Hydrating Face Cream kfo,YFM-89932619,hydrating face cream kfo for beauty & personal care.,75.27,98
54075238,00000004,246740,Leather Wallet HYF,HEI-71715094,leather wallet hyf for fashion.,95.99,4
20896315,00000001,537418,Cooking 101 mzt,AMB-57351502,cooking 101 mzt for books.,24.32,1
75286654,00000006,137428,Puzzle 500 Pieces UB3,CWK-35158798,puzzle 500 pieces ub3 for toys & games.,48.93,93
89839546,00000003,028079,Luxury Sheets Set fvG,AKB-99178561,luxury sheets set fvg for home & kitchen.,156.17,11
72302971,00000002,487167,Laptop Pro 15 NVt,AFI-05721580,laptop pro 15 nvt for electronics.,652.61,7
45588839,00000008,494660,Whole Grain Bread O7s,SQB-48414931,whole grain bread o7s for groceries.,29.24,86
45741876,00000007,484236,Yoga Mat 0Eu,KET-23080180,yoga mat 0eu for sports & outdoors.,32.17,7
31043701,00000002,494557,Laptop Pro 15 2oW,PRA-92413272,laptop pro 15 2ow for electronics.,531.19,59
42128091,00000008,412899,Organic Honey g4R,DWN-32401550,organic honey g4r for groceries.,25.95,41
75173656,00000007,314406,Yoga Mat sMb,TMH-49321779,yoga mat smb for sports & outdoors.,26.08,5
52861146,00000003,228582,Premium Blender OQE,LOT-13792763,premium blender oqe for home & kitchen.,175.26,76
20681547,00000008,756890,Organic Honey vxa,BMD-94671534,organic honey vxa for groceries.,13.68,11
96407526,00000007,201720,Camping Tent EZe,OWR-78831126,camping tent eze for sports & outdoors.,39.26,6
82394037,00000006,214400,Action Figure zcJ,SJL-94754364,action figure zcj for toys & games.,14.95,60
56082116,00000002,678517,Laptop Pro 15 XI3,WZW-93624244,laptop pro 15 xi3 for electronics.,69.06,57
45194267,00000003,488162,Premium Blender 3jM,DNS-83658478,premium blender 3jm for home & kitchen.,771.54,36
12611192,00000004,717114,Leather Wallet 6Hd,ZKO-29097816,leather wallet 6hd for fashion.,69.82,20
95519209,00000008,297192,Whole Grain Bread nRf,HQM-53630972,whole grain bread nrf for groceries.,43.64,96
20593375,00000008,765586,Organic Honey H4w,DQR-18823199,organic honey h4w for groceries.,16.56,24
93508152,00000003,728940,Luxury Sheets Set lxs,IPH-06897148,luxury sheets set lxs for home & kitchen.,905.85,29
28959149,00000007,556488,Camping Tent ila,PPO-89863310,camping tent ila for sports & outdoors.,31.57,58
09509880,00000003,992461,Luxury Sheets Set O1D,CAS-80676554,luxury sheets set o1d for home & kitchen.,377.27,25
22953463,00000008,400077,Organic Honey WzE,CSJ-47377753,organic honey wze for groceries.,26.52,30
24978198,00000001,653402,The Great Adventure Uk7,ENK-13436501,the great adventure uk7 for books.,29.18,99
95823225,00000006,551642,Puzzle 500 Pieces 8ke,SBL-56143406,puzzle 500 pieces 8ke for toys & games.,16.56,51
61872221,00000005,250779,Eau de Toilette fBC,JWC-53416751,eau de toilette fbc for beauty & personal care.,87.31,70
41256775,00000002,573107,Smartphone X12 6I5,BON-59596473,smartphone x12 6i5 for electronics.,116.96,13
85182673,00000004,119923,Summer Dress SNN,HJN-99832791,summer dress snn for fashion.,67.65,50
36589865,00000007,963326,Yoga Mat rOW,CII-68851798,yoga mat row for sports & outdoors.,61.52,86
35865614,00000001,231448,The Great Adventure teC,ZRQ-54474642,the great adventure tec for books.,19.37,22
70419483,00000007,263629,Camping Tent tAf,GHV-40529835,camping tent taf for sports & outdoors.,43.79,55
17187994,00000004,525618,Summer Dress T5m,SRG-52254858,summer dress t5m for fashion.,66.46,11
11021272,00000002,112434,Smartphone X12 UMu,QAQ-26209429,smartphone x12 umu for electronics.,990.6,87
20075570,00000007,824014,Camping Tent n59,SSS-69173126,camping tent n59 for sports & outdoors.,56.78,33
22601537,00000008,672947,Organic Honey uoC,UCU-80525223,organic honey uoc for groceries.,20.76,74
31764504,00000006,882305,Puzzle 500 Pieces WcD,JEP-17618174,puzzle 500 pieces wcd for toys & games.,49.66,61
14160397,00000007,216036,Yoga Mat i2P,DND-08836705,yoga mat i2p for sports & outdoors.,99.39,27
78119794,00000003,077897,Luxury Sheets Set 0wn,YKE-77830756,luxury sheets set 0wn for home & kitchen.,214.51,30
57227664,00000005,755395,Hydrating Face Cream yNI,DQT-36819304,hydrating face cream yni for beauty & personal care.,66.18,94
92086124,00000001,416255,The Great Adventure 6oG,WHR-08415354,the great adventure 6og for books.,44.61,59
25934069,00000007,251732,Yoga Mat 2WN,IFT-49238557,yoga mat 2wn for sports & outdoors.,99.85,75
77748892,00000005,623297,Hydrating Face Cream 7vj,XZP-16566995,hydrating face cream 7vj for beauty & personal care.,54.4,92
95534751,00000003,163639,Premium Blender pOX,BAN-87157118,premium blender pox for home & kitchen.,616.36,75
34119653,00000002,982051,Smartphone X12 HZK,PSR-93182797,smartphone x12 hzk for electronics.,331.04,65
41700920,00000003,083092,Premium Blender ddo,ANN-77516478,premium blender ddo for home & kitchen.,908.66,35
98237993,00000007,365715,Camping Tent jF0,NXQ-40937013,camping tent jf0 for sports & outdoors.,78.88,19
37097197,00000003,067215,Premium Blender DLZ,DRS-22459866,premium blender dlz for home & kitchen.,945.29,90
71565484,00000006,680185,Puzzle 500 Pieces LbB,TSB-53910049,puzzle 500 pieces lbb for toys & games.,18.73,70
24806047,00000005,181950,Eau de Toilette 9Nc,TDJ-73668578,eau de toilette 9nc for beauty & personal care.,85.24,58
81133993,00000004,050468,Summer Dress Xjd,HTW-58449927,summer dress xjd for fashion.,95.43,12
86223680,00000003,231960,Premium Blender wmq,NNA-55999980,premium blender wmq for home & kitchen.,131.7,85
38257485,00000003,861923,Luxury Sheets Set V3b,XAQ-59571960,luxury sheets set v3b for home & kitchen.,769.27,49
86340065,00000007,475033,Camping Tent cJ6,ATR-73976783,camping tent cj6 for sports & outdoors.,95.2,78
38655273,00000007,782170,Yoga Mat EtU,GDJ-97370485,yoga mat etu for sports & outdoors.,44.45,13
75941240,00000005,837083,Hydrating Face Cream 8qM,EWN-87967304,hydrating face cream 8qm for beauty & personal care.,13.58,56
59122741,00000002,795280,Laptop Pro 15 fxC,KBG-98378353,laptop pro 15 fxc for electronics.,447.04,44
01884198,00000003,003486,Luxury Sheets Set 8cZ,MLM-44108081,luxury sheets set 8cz for home & kitchen.,520.8,63
65204251,00000007,402214,Camping Tent 86J,ZNN-11495535,camping tent 86j for sports & outdoors.,30.31,72
49196610,00000001,428681,Cooking 101 xm9,DRZ-19674836,cooking 101 xm9 for books.,49.28,82
50706683,00000008,452481,Whole Grain Bread 6NV,INF-13163323,whole grain bread 6nv for groceries.,26.35,99
63970118,00000008,956315,Whole Grain Bread 78h,QSB-58938200,whole grain bread 78h for groceries.,7.69,14
68939958,00000003,977216,Luxury Sheets Set xMw,FWV-22658955,luxury sheets set xmw for home & kitchen.,230.78,65
31419598,00000001,446659,The Great Adventure RBb,QQE-62538832,the great adventure rbb for books.,34.55,69
68403901,00000003,966481,Premium Blender S0g,FAU-89601459,premium blender s0g for home & kitchen.,480.85,16
60013256,00000001,275479,Cooking 101 jSi,UAF-71338016,cooking 101 jsi for books.,22.21,84
05796933,00000006,914806,Puzzle 500 Pieces LCn,LPG-03915557,puzzle 500 pieces lcn for toys & games.,34.38,25
55625040,00000001,442716,The Great Adventure UhE,LMM-31121879,the great adventure uhe for books.,37.54,54
79372634,00000008,119673,Whole Grain Bread Rt7,KYP-68783399,whole grain bread rt7 for groceries.,38.98,18
58193591,00000002,678715,Smartphone X12 olc,MBR-78939659,smartphone x12 olc for electronics.,850.67,24
14605144,00000006,289463,Puzzle 500 Pieces YCK,EZR-88208074,puzzle 500 pieces yck for toys & games.,43.01,45
82017561,00000008,430893,Whole Grain Bread VWT,BZR-17397852,whole grain bread vwt for groceries.,11.03,49
95552683,00000005,427539,Hydrating Face Cream Rg8,WAI-44976069,hydrating face cream rg8 for beauty & personal care.,18.73,10
37028606,00000001,958998,The Great Adventure HiC,ERB-01630270,the great adventure hic for books.,12.4,19
62975684,00000003,829192,Premium Blender gJj,IBM-96023272,premium blender gjj for home & kitchen.,948.98,93
27125088,00000001,536372,The Great Adventure 15H,WYJ-10201760,the great adventure 15h for books.,34.38,18
41082013,00000005,092727,Eau de Toilette yp5,DZL-17157466,eau de toilette yp5 for beauty & personal care.,40.6,59
97286897,00000007,583891,Yoga Mat fsF,HLV-10557453,yoga mat fsf for sports & outdoors.,98.36,92
58964790,00000007,023503,Yoga Mat oYe,ZPM-29319981,yoga mat oye for sports & outdoors.,84.41,23
47564009,00000005,819941,Eau de Toilette y4w,TCB-74452234,eau de toilette y4w for beauty & personal care.,21.8,33
84493031,00000004,144655,Leather Wallet IcP,JYH-84524520,leather wallet icp for fashion.,81.11,43
40793538,00000003,108091,Premium Blender PyE,VQX-87653619,premium blender pye for home & kitchen.,84.39,7
84098683,00000001,790980,The Great Adventure Auz,YTO-31140835,the great adventure auz for books.,31.53,67
34214310,00000003,900228,Premium Blender O36,MLE-76369162,premium blender o36 for home & kitchen.,803.06,53
13157413,00000004,608072,Leather Wallet q7I,IUY-04595924,leather wallet q7i for fashion.,56.04,81
48847853,00000006,811297,Puzzle 500 Pieces CZE,PCJ-98195646,puzzle 500 pieces cze for toys & games.,44.54,78
25990558,00000006,805113,Puzzle 500 Pieces N7d,WMH-41002368,puzzle 500 pieces n7d for toys & games.,23.43,99
11469425,00000003,499698,Luxury Sheets Set Tyj,QTO-27488270,luxury sheets set tyj for home & kitchen.,452.76,72
35739733,00000006,419251,Puzzle 500 Pieces M3E,OEO-28464031,puzzle 500 pieces m3e for toys & games.,30.91,39
14842685,00000003,586416,Premium Blender y60,YQX-91785798,premium blender y60 for home & kitchen.,548.3,62
60758829,00000008,828086,Organic Honey 9JT,GMA-07015870,organic honey 9jt for groceries.,41.56,87
75813406,00000005,677482,Hydrating Face Cream cbE,HRX-08683276,hydrating face cream cbe for beauty & personal care.,68.01,66
