order_id,customer_id,estimated_delivery_date,order_date,order_status,total_price
47534798,13049288,09/12/2020,08/12/2020,cancelled,751.35
51025663,36265802,01/09/2023,31/08/2023,cancelled,2116.90
07153497,84815671,07/03/2020,02/03/2020,shipped,48.36
94440522,37233056,30/06/2021,24/06/2021,cancelled,380.48
21298124,24778701,19/04/2021,18/04/2021,pending,115.54
90562552,70250568,06/02/2020,03/02/2020,cancelled,266.10
20807540,97968734,01/12/2021,26/11/2021,pending,1381.60
64733198,48311142,12/04/2022,11/04/2022,shipped,1374.44
92158377,43955842,25/11/2022,19/11/2022,pending,268.11
07217206,75925406,27/05/2022,23/05/2022,pending,5291.21
07219219,30966826,05/09/2021,02/09/2021,shipped,3328.44
82130711,84318330,24/03/2022,22/03/2022,cancelled,11.91
61165821,94040136,07/03/2021,06/03/2021,pending,193.44
55137493,76568107,05/06/2021,03/06/2021,shipped,384.67
74596123,54568142,19/10/2022,16/10/2022,cancelled,250.04
59820932,58827195,18/10/2023,17/10/2023,pending,90.87
02318251,45720088,05/02/2020,30/01/2020,cancelled,1248.28
65159020,97444751,20/12/2020,15/12/2020,pending,217.92
13480726,35636075,02/08/2023,30/07/2023,pending,285.68
46861283,83552798,31/05/2020,30/05/2020,shipped,502.52
35985868,25422394,05/07/2020,30/06/2020,cancelled,312.36
68886014,77239951,31/01/2022,29/01/2022,pending,123.26
81698546,39237248,15/01/2022,12/01/2022,pending,420.56
22822245,63297263,07/11/2020,01/11/2020,shipped,856.72
13480726,37557899,20/07/2021,18/07/2021,pending,285.68
42550292,72938420,14/10/2023,10/10/2023,pending,89.32
28960174,82680486,25/01/2021,19/01/2021,cancelled,532.44
42986220,24208385,21/09/2023,16/09/2023,shipped,61.08
98510546,64720494,08/02/2021,07/02/2021,shipped,114.31
13010968,19967108,27/04/2023,24/04/2023,cancelled,90.87
73939553,07645154,22/11/2022,19/11/2022,pending,424.55
11702817,93333492,03/10/2022,02/10/2022,pending,117.48
00481988,98655974,08/09/2021,04/09/2021,pending,1052.25
79294424,34214879,27/02/2023,24/02/2023,cancelled,199.22
77107235,71656217,01/07/2023,27/06/2023,shipped,599.29
34189658,64035771,27/09/2021,24/09/2021,cancelled,973.74
54844377,48562721,14/12/2021,13/12/2021,cancelled,33.12
72973581,62215200,08/03/2023,02/03/2023,cancelled,41.72
68314614,74082342,26/12/2023,20/12/2023,shipped,101.76
77672091,81747051,25/03/2021,24/03/2021,pending,115.92
16191643,53532489,24/02/2020,22/02/2020,pending,188.08
79204309,42202993,07/04/2021,02/04/2021,shipped,763.54
46273789,20221198,19/09/2020,16/09/2020,pending,95.48
96437868,88002834,15/03/2023,13/03/2023,pending,1046.51
27852421,09265544,23/07/2020,18/07/2020,pending,379.38
28348678,47484778,28/09/2023,23/09/2023,shipped,48.36
74090856,16553132,10/05/2023,04/05/2023,shipped,402.18
00053828,43526863,07/01/2020,06/01/2020,shipped,1083.65
30288248,06030194,03/02/2021,30/01/2021,pending,750.80
99205163,82716648,13/06/2020,12/06/2020,shipped,30.92
51253482,66042856,21/05/2021,16/05/2021,cancelled,46.20
24984944,12706316,13/06/2022,09/06/2022,cancelled,1712.72
98093447,45357408,17/05/2021,13/05/2021,cancelled,20.04
32063264,89232368,07/02/2021,05/02/2021,shipped,180.88
94619520,59536468,04/04/2020,01/04/2020,shipped,2082.68
42896217,87258745,19/02/2022,13/02/2022,cancelled,183.44
68114479,66017983,29/10/2022,25/10/2022,pending,80.34
23480130,63003637,29/03/2021,25/03/2021,pending,1626.33
42987318,42098095,14/02/2023,13/02/2023,shipped,545.38
39357137,94350538,20/06/2021,17/06/2021,pending,1861.68
58394731,79969386,20/09/2021,18/09/2021,shipped,4275.94
27852421,65422944,29/06/2022,25/06/2022,pending,379.38
68832251,12485163,08/04/2022,04/04/2022,pending,2474.58
02001446,28478921,31/01/2022,27/01/2022,cancelled,168.78
26707840,11310620,13/05/2022,08/05/2022,pending,199.84
65524117,95146234,04/01/2021,30/12/2020,shipped,322.30
43739591,07770806,17/12/2023,13/12/2023,pending,117.27
42433016,90030704,10/07/2021,05/07/2021,cancelled,28.68
90519376,17904151,11/10/2023,08/10/2023,cancelled,69.37
02937028,00517614,04/10/2023,03/10/2023,cancelled,3528.51
46791924,31767053,15/01/2022,14/01/2022,pending,210.78
37582027,81943439,11/03/2022,07/03/2022,cancelled,1162.11
96538737,58699059,23/01/2021,19/01/2021,shipped,371.64
50089342,65633818,16/04/2020,12/04/2020,pending,2293.88
79415371,75906731,03/04/2020,28/03/2020,cancelled,451.16
34189658,29809597,08/05/2020,06/05/2020,cancelled,973.74
51025663,67816560,24/02/2022,20/02/2022,cancelled,2116.90
33356616,73825557,23/09/2023,22/09/2023,shipped,522.60
